SeqNumber,Avg_Temperature(°C),Avg_Humidity(%),Avg_Sunlight(Lux),Max_Temperature(°C),Max_Humidity(%),Max_Sunlight(Lux),Max_Power(mW),Min_Temperature(°C),Min_Humidity(%),Min_Sunlight(Lux),Min_Power(mW),Avg_Lag_1_Temperature(°C),Avg_Lag_2_Temperature(°C),Avg_Lag_1_Humidity(%),Avg_Lag_2_Humidity(%),Avg_Lag_1_Sunlight(Lux),Avg_Lag_2_Sunlight(Lux),Avg_Lag_1_Power(mW),Avg_Lag_2_Power(mW),Max_Lag_1_Temperature(°C),Max_Lag_2_Temperature(°C),Max_Lag_1_Humidity(%),Max_Lag_2_Humidity(%),Max_Lag_1_Sunlight(Lux),Max_Lag_2_Sunlight(Lux),Max_Lag_1_Power(mW),Max_Lag_2_Power(mW),Min_Lag_1_Temperature(°C),Min_Lag_2_Temperature(°C),Min_Lag_1_Humidity(%),Min_Lag_2_Humidity(%),Min_Lag_1_Sunlight(Lux),Min_Lag_2_Sunlight(Lux),Min_Lag_1_Power(mW),Min_Lag_2_Power(mW),MA6_Temperature(°C),MA6_Max_Temperature(°C),MA6_Min_Temperature(°C),MA6_Humidity(%),MA6_Max_Humidity(%),MA6_Min_Humidity(%),MA6_Sunlight(Lux),MA6_Max_Sunlight(Lux),MA6_Min_Sunlight(Lux),MA6_Power(mW),MA6_Max_Power(mW),MA6_Min_Power(mW),Month_5,Month_6,Month_7,Month_8,Month_9,Month_10,Day_1,Day_2,Day_3,Day_4,Day_5,Day_6,Day_7,Day_8,Day_9,Day_10,Day_11,Day_12,Day_13,Day_14,Day_15,Day_16,Day_17,Day_18,Day_19,Day_20,Day_21,Day_22,Day_23,Day_24,Day_25,Day_26,Day_27,Day_28,Day_29,Day_30,Day_31,Hour_7,Hour_8,Hour_9,Hour_10,Hour_11,Hour_12,Hour_13,Hour_14,Hour_15,Hour_16,Hour_17,Minute_0,Minute_10,Minute_20,Minute_30,Minute_40,Minute_50,Avg_Power(mW)
20240717100006,52.12,17.52,91148.82,53.5,18.51,92479.77,1169.2,50.91,16.1,90278.59,1099.67,51.84,51.56,17.73,17.94,90955.3,90680.73,1129.04,1121.05,53.26,52.92,18.51,18.89,92168.91,91809.53,1164.52,1157.06,50.74,50.49,16.75,16.84,90278.59,89423.28,1092.42,1084.58,50.21,50.76,49.67,18.97,19.68,18.22,81118.6,83019.52,79314.36,917.88,957.06,878.11,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,
20240717101006,53.43,16.08,91907.46,53.7,16.49,92844.53,1249.79,53.06,15.66,91477.11,1180.8,53.47,53.45,16.09,16.15,91870.98,91871.34,1207.7,1199.9,53.7,53.7,16.49,16.75,92479.77,92479.77,1242.45,1235.39,53.06,53.06,15.66,15.66,91477.11,91477.11,1169.2,1164.52,51.02,51.54,50.49,18.2,18.86,17.53,84699.15,86438.07,83160.57,1004.91,1043.07,966.32,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,
20240717102006,52.98,16.58,95808.66,53.29,17.24,98145.31,1311.86,52.66,16.1,93313.52,1255.98,52.97,53.01,16.55,16.44,95278.58,94725.14,1278.29,1272.3,53.29,53.41,17.24,16.86,97699.69,97261.25,1303.0,1303.0,52.66,52.66,15.93,15.93,92844.53,92165.31,1249.79,1242.45,51.68,52.17,51.16,17.6,18.32,16.92,88224.83,90008.46,86621.35,1088.59,1124.31,1052.25,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,
20240717103006,53.59,16.21,92785.95,53.74,16.56,97638.59,1421.13,53.47,15.74,57314.92,485.52,53.55,53.48,16.25,16.36,96868.99,96896.3,1346.68,1334.8,53.71,53.65,16.56,17.24,98145.31,98145.31,1421.13,1374.74,53.28,53.05,15.74,15.74,95759.06,95759.06,1311.86,1302.33,52.19,52.65,51.79,17.21,17.82,16.57,90396.2,92742.11,83247.12,1153.36,1208.51,993.9,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,
20240717104006,53.17,16.46,93463.91,53.51,16.89,94828.28,1446.02,52.84,15.95,85563.59,1153.38,53.22,53.24,16.44,16.4,89799.55,90146.88,1298.48,1297.33,53.74,53.74,16.89,16.89,94828.28,97426.56,1446.02,1446.02,52.84,52.84,15.83,15.83,57314.92,57314.92,485.52,485.52,52.63,53.1,52.2,16.86,17.43,16.24,92072.74,94413.5,83828.71,1224.64,1281.74,1031.69,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,
20240717105006,53.58,16.12,95269.95,54.23,16.69,96770.7,1575.6,53.09,15.26,93922.66,1455.07,53.48,53.46,16.13,16.17,94988.74,94855.59,1497.15,1485.71,54.01,54.01,16.69,16.69,95798.59,95798.59,1547.0,1523.42,53.09,53.09,15.26,15.26,93922.66,93922.66,1440.93,1432.62,53.14,53.66,52.67,16.5,17.06,15.8,93397.46,95451.2,85311.73,1300.94,1362.27,1105.07,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,
20240717110006,54.98,15.05,91787.25,55.54,15.83,96653.91,1593.34,54.44,14.32,89649.69,1499.3,54.87,54.72,15.16,15.3,92373.93,92937.43,1555.03,1552.96,55.54,55.54,15.87,16.19,96770.7,96770.7,1593.34,1593.34,54.23,53.66,14.32,14.32,89649.69,89818.59,1499.3,1499.3,53.62,54.0,53.26,16.08,16.62,15.5,93503.86,96146.89,85206.92,1370.83,1432.96,1171.68,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,
20240717111006,54.8,15.23,79073.11,55.41,15.78,92553.44,1698.96,54.34,14.55,19938.13,97.45,54.85,54.9,15.15,15.09,79074.19,79044.0,1469.42,1457.47,55.41,55.41,15.78,15.78,92553.44,92553.44,1698.96,1698.96,54.34,54.34,14.55,14.55,19938.13,19938.13,97.45,97.45,53.85,54.29,53.47,15.94,16.5,15.32,91364.8,96098.37,73283.75,1414.95,1507.82,991.12,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,
20240717112006,53.24,16.74,65836.6,54.32,17.48,92499.53,1793.01,52.55,15.7,21425.83,126.97,53.42,53.57,16.57,16.43,66190.94,66629.74,1288.86,1283.18,54.82,54.82,17.48,17.48,92499.53,92499.53,1789.69,1789.69,52.55,52.55,15.52,15.43,21425.83,21425.83,126.97,126.97,53.89,54.46,53.46,15.97,16.54,15.25,86369.46,95157.41,61302.47,1417.29,1588.01,802.95,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,
20240717113006,53.45,16.82,77825.17,53.66,17.06,82176.48,1699.26,53.16,16.6,59577.18,1093.4,53.42,53.39,16.86,16.88,78753.44,79411.81,1615.06,1624.24,53.66,53.66,17.19,17.19,87349.69,87349.69,1793.01,1793.01,53.08,53.08,16.6,16.71,59577.18,59577.18,1093.4,1093.4,53.87,54.44,53.4,16.07,16.62,15.4,83876.0,92580.39,61679.51,1473.49,1634.36,904.26,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,
20240717114006,53.17,17.08,72230.96,53.42,17.47,77242.27,1653.65,52.75,16.83,66189.69,1599.88,53.23,53.28,17.02,16.95,73418.69,74557.37,1631.22,1636.44,53.42,53.43,17.31,17.25,78067.03,78979.84,1654.85,1654.85,52.95,53.06,16.83,16.6,67593.05,68820.31,1599.88,1599.88,53.87,54.43,53.39,16.17,16.72,15.54,80337.17,89649.39,58450.53,1512.11,1668.97,978.68,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,
20240717115006,52.5,17.77,60782.89,52.73,18.06,64901.32,1609.84,52.31,17.47,57591.64,1592.31,52.52,52.56,17.75,17.68,61642.69,62557.12,1602.58,1602.39,52.75,52.95,18.06,18.06,66189.69,67593.05,1609.84,1609.84,52.31,52.31,17.47,17.31,58448.75,58912.34,1592.31,1592.31,53.69,54.18,53.26,16.45,16.95,15.91,74589.33,84337.82,52395.36,1527.56,1674.68,1001.55,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,
20240717120006,52.15,17.81,55091.65,52.65,18.08,56925.0,1637.37,51.61,17.4,53440.86,1606.88,52.24,52.32,17.78,17.82,55506.72,55982.54,1625.84,1622.28,52.65,52.65,18.08,18.08,57591.64,58448.75,1637.37,1635.58,51.79,51.94,17.4,17.4,53690.62,54368.04,1606.88,1601.8,53.22,53.7,52.79,16.91,17.32,16.42,68473.4,77716.34,46360.56,1539.64,1682.02,1019.48,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,
20240717121006,51.56,17.98,52443.59,51.71,18.18,52860.46,1643.7,51.44,17.81,52287.26,1632.58,51.57,51.58,17.99,17.97,52556.97,52688.32,1636.94,1636.3,51.71,51.79,18.18,18.18,53440.86,53690.62,1643.7,1642.2,51.44,51.44,17.81,17.61,52287.26,52287.26,1632.58,1632.58,52.68,53.08,52.3,17.37,17.72,16.97,64035.14,71100.84,51752.08,1565.85,1672.81,1275.34,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,
20240717122006,51.98,17.83,52110.63,52.52,18.2,52285.46,1641.0,51.48,17.49,51868.59,1616.71,51.87,51.8,17.87,17.89,52120.87,52167.41,1633.34,1636.04,52.47,52.19,18.2,18.2,52307.03,52377.11,1642.5,1643.7,51.46,51.46,17.53,17.58,51868.59,51868.59,1616.71,1618.2,52.47,52.78,52.12,17.55,17.84,17.27,61747.48,64398.5,56825.87,1621.25,1647.47,1523.63,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,
20240717123006,52.43,17.56,51889.61,52.68,17.91,52553.2,1642.95,52.08,17.26,50860.54,1598.84,52.47,52.51,17.52,17.49,51951.78,51971.19,1618.85,1616.23,52.68,52.68,17.84,17.72,52553.2,52553.2,1642.95,1625.98,52.1,52.18,17.26,17.26,50860.54,50860.54,1598.84,1598.84,52.3,52.62,51.94,17.67,17.98,17.38,57424.89,59461.28,55373.1,1624.45,1638.08,1607.87,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,
20240717124006,51.72,18.22,51137.62,52.06,18.69,52429.21,1643.7,51.36,17.88,48339.53,1529.09,51.78,51.84,18.14,18.08,51052.99,50987.04,1615.53,1617.23,52.08,52.1,18.54,18.54,52377.11,51895.54,1643.7,1643.7,51.36,51.36,17.88,17.84,48339.53,48339.53,1529.09,1529.09,52.06,52.39,51.71,17.86,18.19,17.55,53909.33,55325.77,52398.07,1622.58,1636.43,1596.07,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,
20240717125006,51.57,18.76,53258.65,51.77,18.96,53629.53,1629.14,51.35,18.62,52540.62,1617.46,51.55,51.52,18.75,18.72,53147.42,53023.62,1623.44,1624.29,51.77,51.76,18.96,18.96,53629.53,53629.53,1629.14,1629.14,51.35,51.35,18.62,18.44,52429.21,52377.11,1617.46,1618.2,51.9,52.23,51.55,18.03,18.34,17.74,52655.29,53447.14,51556.23,1625.85,1639.64,1600.26,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,
20240717130006,51.31,19.26,53405.28,51.79,19.82,53701.4,1632.58,50.76,18.62,53006.01,1607.17,51.4,51.46,19.16,19.1,53414.08,53446.07,1619.83,1620.71,51.79,51.79,19.4,19.4,53701.4,53701.4,1632.58,1632.58,51.04,51.04,18.62,18.62,53006.01,53006.01,1607.17,1607.17,51.76,52.09,51.41,18.27,18.63,17.95,52374.23,52909.88,51483.76,1624.47,1638.85,1600.31,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,
20240717131006,50.61,20.27,54065.81,51.07,20.53,54819.06,1624.04,50.3,19.67,53595.39,1596.18,50.58,50.59,20.28,20.23,53929.24,53792.86,1612.85,1613.88,51.02,51.15,20.53,20.53,54659.14,54386.01,1624.04,1624.04,50.3,50.3,19.82,19.33,53453.43,53295.31,1598.4,1599.14,51.6,51.98,51.22,18.65,19.02,18.26,52644.6,53236.31,51701.78,1619.87,1635.57,1594.24,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,
20240717132006,51.49,19.44,55600.88,51.7,19.94,55915.15,1597.36,50.99,19.2,54973.59,1582.4,51.44,51.38,19.48,19.55,55507.26,55381.66,1592.58,1594.13,51.7,51.7,19.94,19.94,55915.15,55828.9,1597.36,1598.4,50.99,50.99,19.2,19.21,54819.06,54659.14,1582.84,1588.18,51.52,51.85,51.14,18.92,19.31,18.54,53226.31,53841.26,52219.28,1613.25,1628.3,1588.52,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,
20240717133006,51.91,18.89,55918.56,52.33,19.37,56145.15,1580.93,51.52,18.12,55548.59,1548.46,51.83,51.77,19.01,19.11,55939.23,55945.52,1568.4,1571.01,52.32,52.19,19.37,19.37,56145.15,56145.15,1582.4,1582.84,51.52,51.52,18.21,18.36,55755.23,55755.23,1548.46,1548.46,51.44,51.79,51.05,19.14,19.55,18.68,53897.8,54439.92,53000.62,1604.24,1617.96,1580.13,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,
20240717134006,52.22,18.31,53740.03,52.69,18.78,55207.18,1582.4,51.87,17.95,52998.82,1548.46,52.26,52.3,18.24,18.2,53995.01,54251.24,1567.13,1565.32,52.69,52.69,18.62,18.62,55548.59,55852.26,1582.4,1582.4,51.87,51.87,17.95,17.95,53273.75,53273.75,1548.46,1548.46,51.52,51.89,51.13,19.15,19.57,18.7,54331.54,54902.91,53777.17,1596.34,1607.74,1583.36,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,
20240717135006,52.15,18.47,53513.45,52.43,18.85,54200.93,1562.09,51.88,18.05,52856.87,1526.92,52.1,52.05,18.52,18.56,53527.64,53540.76,1549.82,1554.4,52.43,52.32,18.85,18.85,54200.93,54200.93,1562.09,1574.87,51.88,51.88,18.05,18.05,52998.82,52998.82,1529.09,1529.52,51.62,52.0,51.22,19.11,19.55,18.6,54374.0,54998.14,53829.88,1583.57,1596.57,1568.26,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,
20240717140006,52.3,18.13,53149.4,52.63,18.33,53864.92,1530.25,51.97,17.86,52810.15,1503.49,52.28,52.27,18.15,18.17,53048.6,53008.53,1520.85,1520.99,52.59,52.59,18.33,18.33,53559.45,53158.75,1527.64,1529.09,51.97,51.97,17.86,17.86,52810.15,52810.15,1503.49,1503.49,51.78,52.14,51.42,18.92,19.3,18.48,54331.36,55025.4,53797.23,1567.06,1579.51,1550.99,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,
20240717141006,52.83,17.59,53924.21,52.91,17.92,54781.32,1528.8,52.67,17.29,53097.65,1495.44,52.8,52.76,17.62,17.65,53867.07,53761.24,1522.24,1523.95,52.91,52.91,17.98,18.01,54781.32,54781.32,1530.25,1530.25,52.63,52.46,17.29,17.29,53097.65,53097.65,1510.56,1512.0,52.15,52.45,51.82,18.47,18.86,18.08,54307.76,55019.11,53714.28,1551.82,1563.64,1534.2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,
20240717142006,52.42,18.16,54283.05,52.87,18.52,54813.67,1501.77,52.01,17.86,53451.64,1442.92,52.5,52.58,18.07,18.01,54381.52,54433.27,1485.12,1489.16,52.89,52.89,18.4,18.32,54813.67,54813.67,1501.77,1510.56,52.01,52.21,17.64,17.64,54053.59,54053.59,1470.13,1477.4,52.3,52.64,51.99,18.26,18.63,17.86,54088.12,54835.53,53460.62,1533.27,1547.71,1510.95,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,
20240717143006,51.36,19.14,47259.86,52.18,20.33,54549.53,1506.96,50.21,18.4,30645.7,473.49,51.49,51.63,19.02,18.87,47193.02,47515.13,1186.58,1194.16,52.18,52.18,20.33,20.33,54549.53,54549.53,1504.21,1504.21,50.21,50.21,18.4,18.4,30645.7,30645.7,473.49,473.49,52.21,52.62,51.77,18.3,18.79,17.9,52645.0,54569.59,49310.14,1471.04,1535.38,1331.79,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,
20240717144006,51.16,19.45,50818.14,51.32,19.63,54094.92,1477.83,50.94,19.21,47036.8,1171.0,51.1,51.04,19.48,19.51,51452.25,51509.46,1391.09,1391.23,51.32,51.24,19.74,19.85,54120.07,54120.07,1506.96,1506.96,50.73,50.67,19.21,19.21,47036.8,47036.8,1171.0,1171.0,52.04,52.39,51.61,18.49,18.93,18.11,52158.02,54384.22,48316.47,1437.95,1517.95,1268.88,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,
20240717145006,51.5,19.11,48108.93,52.0,21.09,56572.81,1577.25,50.05,18.29,26559.17,293.07,51.62,51.68,18.95,18.88,50230.9,52188.62,1305.48,1403.07,52.0,52.0,20.16,19.52,56572.81,56572.81,1577.25,1577.25,50.71,51.29,18.29,18.29,30730.0,39793.59,417.09,757.35,51.93,52.32,51.31,18.6,19.3,18.15,51257.26,54779.53,43933.52,1381.33,1520.48,1063.23,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,
20240717150006,47.94,23.48,27315.08,49.31,24.93,31365.83,395.38,46.69,22.03,24975.0,216.19,48.28,48.65,23.09,22.65,27473.5,27970.75,290.75,309.16,50.05,50.71,24.55,24.07,31365.83,31365.83,395.38,417.09,46.99,47.45,21.09,20.16,25713.33,25713.33,233.05,253.38,51.2,51.76,50.43,19.49,20.4,18.85,46951.54,51029.68,39294.33,1174.98,1331.33,848.68,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,
20240717151006,45.74,27.12,26052.14,46.49,28.37,42971.66,989.65,45.0,25.63,22120.83,181.69,45.85,45.99,26.9,26.66,25538.08,23816.66,286.26,210.6,46.69,46.99,28.37,28.37,42971.66,25757.5,989.65,277.64,45.0,45.0,24.93,24.55,22120.83,22120.83,181.69,181.69,50.02,50.7,49.15,21.08,22.14,20.24,42306.2,49061.4,34131.52,972.92,1241.47,629.73,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,
20240717152006,47.19,25.02,49645.7,48.79,26.83,52296.25,1506.67,45.74,22.87,37603.2,719.91,46.86,46.59,25.45,25.8,47498.98,46566.52,1238.55,1194.16,48.28,47.87,27.13,27.13,52296.25,51814.68,1506.67,1506.67,45.51,45.51,23.46,23.96,30115.62,30115.62,417.62,417.62,49.15,50.02,48.1,22.22,23.53,21.07,41533.31,48641.83,31490.12,949.21,1242.29,509.23,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,
20240717153006,48.7,23.02,38383.86,49.26,24.17,50741.95,1384.55,47.77,22.41,18145.83,126.76,48.8,48.77,22.89,22.91,41727.57,43559.3,988.27,1069.62,49.26,49.26,23.27,23.46,51582.89,52296.25,1408.43,1433.48,48.51,48.28,22.41,22.41,29181.25,29181.25,344.34,344.34,48.71,49.53,47.7,22.87,24.17,21.74,40053.98,48007.24,29406.81,893.73,1221.89,451.44,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,
20240717154006,44.73,29.01,14845.83,47.12,32.55,16934.17,105.41,42.59,25.44,13588.33,58.46,45.24,45.82,28.18,27.28,15095.5,16978.06,78.42,133.13,47.77,48.57,32.27,31.01,18145.83,33978.91,126.76,620.0,42.83,43.37,24.17,23.27,13588.33,13588.33,58.46,58.46,47.63,48.83,46.31,24.46,26.32,22.78,34058.59,41813.78,23832.06,677.93,993.15,266.01,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,
20240717155006,42.0,34.36,17371.75,42.32,35.07,19763.33,165.12,41.82,33.03,15499.17,82.21,42.06,42.16,34.14,33.91,16960.34,16532.0,110.96,103.05,42.59,42.83,35.07,35.07,19436.67,18929.17,152.03,142.69,41.82,41.82,32.55,32.27,15499.17,15153.33,80.81,72.9,46.05,47.22,44.94,27.0,28.65,25.24,28935.73,35678.86,21988.73,496.74,757.8,230.87,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,
20240717160006,42.8,33.12,20235.0,43.77,35.14,38974.16,954.56,41.65,31.54,9765.0,36.48,42.83,42.8,33.07,33.11,21234.83,22179.33,294.85,306.16,43.77,43.77,34.7,34.7,38974.16,38974.16,954.56,954.56,41.94,41.86,31.54,31.54,9991.67,10955.0,38.94,48.18,45.19,46.29,44.1,28.61,30.36,26.82,27755.71,36946.92,19453.73,496.56,850.99,200.92,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,
20240717161006,40.91,36.64,13456.25,41.26,37.22,16311.67,108.98,40.74,35.64,10217.5,40.39,40.98,41.11,36.52,36.3,12801.58,12170.33,66.42,59.41,41.65,42.12,37.22,37.22,16304.17,15172.5,108.98,94.09,40.74,40.74,35.14,34.23,9765.0,9765.0,36.48,36.48,44.39,45.42,43.38,30.2,31.83,28.49,25656.4,32503.59,17469.84,457.74,704.22,177.37,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,
20240717162006,42.04,33.38,18077.83,42.89,35.69,29230.83,492.59,41.07,31.48,12693.33,65.45,41.86,41.65,33.86,34.36,18439.67,18178.75,170.25,163.26,42.89,42.74,36.35,36.45,29230.83,29230.83,492.59,492.59,40.95,40.8,31.48,31.81,15081.67,15081.67,99.44,99.44,43.53,44.44,42.61,31.59,33.31,29.92,20395.09,28659.35,13318.19,262.48,535.2,68.29,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,
20240717163006,42.47,32.66,14705.67,42.92,34.57,23455.83,290.84,41.67,31.86,10510.83,42.98,42.58,42.67,32.37,32.13,14923.92,15721.67,109.12,122.37,42.92,42.92,33.82,32.95,23455.83,23455.83,290.84,290.84,42.02,42.39,31.62,31.48,10935.83,11450.83,46.46,52.5,42.49,43.38,41.59,33.2,35.04,31.5,16448.72,24111.66,12045.69,136.94,352.92,54.33,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,
