Year,Month,Day,Hour,Minute,Avg_WindSpeed(m/s),Avg_Pressure(hpa),Avg_Temperature(°C),Avg_Humidity(%),Avg_Sunlight(Lux),Avg_Power(mW),Max_WindSpeed(m/s),Max_Pressure(hpa),Max_Temperature(°C),Max_Humidity(%),Max_Sunlight(Lux),Max_Power(mW),Min_WindSpeed(m/s),Min_Pressure(hpa),Min_Temperature(°C),Min_Humidity(%),Min_Sunlight(Lux),Min_Power(mW),Med_WindSpeed(m/s),Med_Pressure(hpa),Med_Temperature(°C),Med_Humidity(%),Med_Sunlight(Lux),Med_Power(mW)
2024,5,6,12,00,0.0,1005.65,40.5,47.96,89999.0,1441.36,0.0,1005.74,41.0,49.3,97351.09,1570.27,0.0,1005.6,40.0,47.0,78821.72,1220.17,0.0,1005.65,40.6,47.55,90309.14,1472.26
2024,5,6,12,10,0.0,1005.43,39.99,50.05,89152.5,1475.9,0.0,1005.53,40.9,50.6,105526.87,1700.98,0.0,1005.34,39.5,49.4,36251.95,286.93,0.0,1005.43,39.8,50.1,98103.09,1591.88
2024,5,6,12,20,0.0,1005.43,41.49,47.49,91176.49,1426.11,0.0,1005.48,42.1,49.1,107436.95,1701.34,0.0,1005.39,41.0,45.5,52240.54,616.01,0.0,1005.43,41.45,47.35,101881.91,1614.59
2024,5,6,12,30,0.0,1005.39,39.71,49.32,59100.6,829.43,0.0,1005.48,40.8,52.9,97582.89,1693.41,0.0,1005.28,37.8,47.6,33600.0,258.6,0.0,1005.38,40.25,48.45,43078.54,407.08
2024,5,6,12,40,0.0,1005.33,37.89,53.14,72761.04,1154.97,0.0,1005.39,38.3,53.6,97509.22,1736.13,0.0,1005.23,37.5,52.7,43640.7,427.13,0.0,1005.34,37.9,53.1,79321.25,1359.24
2024,5,6,12,50,0.0,1005.27,38.0,53.42,56144.41,889.83,0.0,1005.33,38.7,54.8,89922.81,1714.36,0.0,1005.16,37.5,51.9,31011.67,208.66,0.0,1005.28,37.8,53.4,52580.15,625.96
2024,5,6,13,00,0.0,1005.13,39.11,52.08,64489.16,1027.02,0.0,1005.19,39.7,54.8,86350.63,1592.18,0.0,1005.06,37.8,50.6,39809.77,350.12,0.0,1005.12,39.3,51.65,70490.51,1225.62
2024,5,6,13,10,0.0,1005.02,39.66,50.64,70843.24,1292.03,0.0,1005.09,40.0,51.2,82773.05,1562.35,0.0,1004.97,39.3,49.7,29833.51,189.45,0.0,1005.02,39.65,50.8,74245.98,1392.16
2024,5,6,13,20,0.0,1004.85,39.33,50.11,55588.65,863.33,0.0,1004.97,40.2,51.0,71733.05,1384.56,0.0,1004.76,38.9,48.8,32176.64,229.56,0.0,1004.84,39.1,50.5,54612.5,817.36
2024,5,6,13,30,0.0,1004.77,38.78,50.79,43514.09,586.49,0.0,1004.84,39.3,52.6,69415.08,1302.72,0.0,1004.7,37.7,49.7,24093.33,141.59,0.0,1004.76,39.05,50.35,34630.64,283.01
2024,5,6,13,40,0.0,1004.71,36.98,55.31,36914.79,408.18,0.0,1004.79,37.5,56.2,62583.36,1132.15,0.0,1004.66,36.8,53.2,29013.33,198.45,0.0,1004.69,36.9,55.9,30977.08,221.26
2024,5,6,13,50,0.0,1004.71,36.63,57.52,47422.75,734.76,0.0,1004.78,37.2,58.2,66823.98,1261.4,0.0,1004.67,36.2,56.3,19739.17,88.13,0.0,1004.7,36.6,57.7,54612.5,949.9
2024,5,6,14,00,0.0,1004.58,37.47,56.83,37639.02,469.6,0.0,1004.67,37.8,57.2,56518.9,1073.59,0.0,1004.51,37.2,56.4,20340.83,93.37,0.0,1004.55,37.4,56.9,31675.31,242.27
2024,5,6,14,10,0.0,1004.5,36.52,57.54,18835.33,83.52,0.0,1004.57,37.6,58.6,21625.0,108.6,0.0,1004.46,35.8,56.0,14807.5,45.19,0.0,1004.5,36.4,57.7,18912.92,85.91
2024,5,6,14,20,0.0,1004.36,35.89,58.71,34806.9,399.22,0.0,1004.5,36.7,59.5,54612.5,931.83,0.0,1004.26,35.3,57.6,16600.83,55.81,0.0,1004.36,35.85,58.85,28690.84,198.67
2024,5,6,14,30,0.0,1004.25,36.16,57.99,29230.97,261.86,0.0,1004.31,36.7,58.5,50082.5,734.01,0.0,1004.16,35.9,57.2,18617.5,76.71,0.0,1004.26,36.05,58.2,22964.17,119.86
2024,5,6,14,40,0.0,1004.21,35.93,59.62,20510.29,127.87,0.0,1004.27,36.5,62.0,45920.0,608.22,0.0,1004.16,35.1,58.6,14910.0,49.72,0.0,1004.22,36.0,59.0,16218.75,59.32
2024,5,6,14,50,0.0,1004.21,34.33,64.07,16428.33,61.1,0.0,1004.26,35.0,66.0,23400.0,141.13,0.0,1004.1,33.8,62.4,13865.83,39.12,0.0,1004.23,34.3,63.75,15740.42,52.37
2024,5,6,15,00,0.0,1004.24,34.42,65.7,24806.08,188.68,0.0,1004.29,34.9,66.4,39800.83,473.24,0.0,1004.13,33.7,64.8,13970.0,38.83,0.0,1004.26,34.4,65.85,21521.66,106.32
2024,5,6,15,10,0.0,1004.23,33.64,68.8,13914.91,41.43,0.0,1004.31,34.7,72.1,15387.5,51.2,0.0,1004.18,32.7,65.2,12320.83,31.49,0.0,1004.22,33.7,68.5,13705.83,38.47
2024,5,6,15,20,0.0,1004.25,32.99,72.95,23268.0,151.53,0.0,1004.3,33.4,73.4,27762.5,222.68,0.0,1004.16,32.6,72.0,16886.67,65.77,0.0,1004.26,33.05,73.15,24002.08,155.3
2024,5,6,15,30,0.0,1004.33,32.74,75.04,12433.83,33.98,0.0,1004.43,33.4,77.9,14085.83,42.59,0.0,1004.23,32.3,72.1,10860.0,25.54,0.0,1004.32,32.6,75.15,12672.5,35.38
2024,5,6,15,40,0.0,1004.3,31.94,80.24,10090.25,22.75,0.0,1004.33,32.3,81.6,12018.33,32.3,0.0,1004.24,31.6,78.5,8355.83,15.09,0.0,1004.3,31.95,80.3,10193.75,22.68
2024,5,6,15,50,0.0,1004.32,31.47,82.87,9796.08,22.95,0.0,1004.39,31.6,84.3,11443.33,33.78,0.0,1004.26,31.4,81.6,7836.67,14.55,0.0,1004.34,31.45,82.85,10018.33,23.44
2024,5,6,16,00,0.0,1004.32,31.23,85.62,8330.74,17.2,0.0,1004.35,31.4,86.9,9622.5,22.26,0.0,1004.27,31.1,84.5,7383.33,14.21,0.0,1004.32,31.2,85.4,8340.83,16.96
2024,5,6,16,10,0.0,1004.49,31.07,87.04,9356.17,23.26,0.0,1004.59,31.1,87.2,11907.5,34.95,0.0,1004.34,31.0,86.8,5420.83,8.18,0.0,1004.5,31.1,87.1,10090.83,25.1
2024,5,6,16,20,0.0,1004.6,30.61,88.85,5325.42,7.04,0.0,1004.63,30.9,90.6,6015.83,8.18,0.0,1004.57,30.3,87.0,4969.17,6.48,0.0,1004.6,30.6,88.85,5269.58,6.94
2024,5,6,16,30,0.0,1004.67,29.93,92.69,5353.58,6.99,0.0,1004.75,30.2,94.7,5782.5,8.27,0.0,1004.62,29.7,90.7,4826.67,5.76,0.0,1004.65,29.95,92.65,5320.83,6.78
2024,5,6,16,40,0.0,1004.7,29.71,95.72,5637.75,8.24,0.0,1004.74,29.8,96.3,5931.67,9.3,0.0,1004.63,29.7,94.8,5535.83,7.72,0.0,1004.69,29.7,95.9,5604.16,8.12
2024,5,6,16,50,0.0,1004.78,29.86,97.2,7869.75,16.47,0.0,1004.89,30.1,97.6,9601.67,23.56,0.0,1004.71,29.8,96.3,5916.67,9.3,0.0,1004.76,29.8,97.4,8107.08,16.82
2024,5,6,17,00,0.0,1004.91,30.03,97.57,6642.17,11.46,0.0,1004.96,30.1,98.3,7845.83,15.88,0.0,1004.81,30.0,97.1,5280.0,6.97,0.0,1004.92,30.0,97.4,6645.0,11.58
2024,5,6,17,10,0.0,1004.99,29.88,99.1,4588.25,5.49,0.0,1005.03,30.0,99.8,4953.33,6.25,0.0,1004.95,29.8,98.2,4337.5,4.91,0.0,1005.0,29.9,99.2,4594.17,5.38
2024,5,6,17,20,0.0,1005.06,29.95,99.94,2965.08,2.8,0.0,1005.13,30.0,100.0,4054.17,4.88,0.0,1005.02,29.8,99.9,2394.17,1.75,0.0,1005.05,30.0,99.9,2872.5,2.54
2024,5,6,17,30,0.0,1005.3,29.59,100.0,2408.0,1.69,0.0,1005.38,29.9,100.0,2679.17,1.92,0.0,1005.19,29.4,100.0,2136.67,1.37,0.0,1005.29,29.55,100.0,2425.0,1.69
2024,5,6,17,40,0.0,1005.45,29.16,100.0,2291.21,1.65,0.0,1005.51,29.4,100.0,2461.67,1.93,0.0,1005.36,28.9,100.0,1710.0,0.97,0.0,1005.47,29.2,100.0,2388.33,1.85
2024,5,6,17,50,0.0,1005.6,28.79,100.0,1560.28,0.86,0.0,1005.72,28.9,100.0,1693.33,0.93,0.0,1005.48,28.6,100.0,1422.5,0.74,0.0,1005.61,28.8,100.0,1537.5,0.87
2024,5,6,18,00,0.0,1005.68,28.35,100.0,1348.25,0.69,0.0,1005.83,28.6,100.0,1790.83,1.06,0.0,1005.59,28.2,100.0,635.83,0.19,0.0,1005.66,28.35,100.0,1460.84,0.77
2024,5,6,18,10,0.0,1005.93,28.03,100.0,334.5,0.08,0.0,1006.0,28.1,100.0,570.83,0.17,0.0,1005.86,27.9,100.0,192.5,0.04,0.0,1005.94,28.0,100.0,296.66,0.06
2024,5,6,18,20,0.0,1006.03,27.06,100.0,205.58,0.04,0.0,1006.11,27.8,100.0,375.83,0.09,0.0,1005.95,26.5,100.0,90.83,0.01,0.0,1006.02,27.0,100.0,176.25,0.02
2024,5,6,18,30,0.0,1006.19,26.35,100.0,53.96,0.0,0.0,1006.28,26.4,100.0,76.67,0.01,0.0,1006.1,26.3,100.0,30.0,0.0,0.0,1006.2,26.35,100.0,54.58,0.0
2024,5,7,5,00,0.0,1008.39,24.6,100.0,41.6,0.01,0.0,1008.4,24.6,100.0,74.17,0.01,0.0,1008.38,24.6,100.0,20.42,0.0,0.0,1008.39,24.6,100.0,36.67,0.01
2024,5,7,5,10,0.0,1008.39,24.6,100.0,173.98,0.02,0.0,1008.47,24.6,100.0,258.33,0.04,0.0,1008.32,24.6,100.0,90.83,0.02,0.0,1008.39,24.6,100.0,177.5,0.02
2024,5,7,5,20,0.0,1008.48,24.57,100.0,478.67,0.11,0.0,1008.51,24.6,100.0,718.33,0.25,0.0,1008.44,24.5,100.0,288.33,0.04,0.0,1008.49,24.6,100.0,461.66,0.11
2024,5,7,5,30,0.0,1008.54,24.5,100.0,1020.0,0.39,0.0,1008.57,24.5,100.0,1200.83,0.52,0.0,1008.49,24.5,100.0,783.33,0.26,0.0,1008.54,24.5,100.0,1043.75,0.4
2024,5,7,5,40,0.0,1008.63,24.66,100.0,1480.75,0.71,0.0,1008.68,24.7,100.0,1850.0,1.11,0.0,1008.59,24.6,100.0,1231.67,0.52,0.0,1008.63,24.7,100.0,1444.16,0.64
2024,5,7,5,50,0.0,1008.73,24.85,100.0,2223.92,1.54,0.0,1008.79,25.0,100.0,2596.67,2.15,0.0,1008.68,24.7,100.0,1953.33,1.16,0.0,1008.72,24.85,100.0,2169.58,1.44
2024,5,7,6,00,0.0,1008.85,25.07,100.0,2667.59,1.92,0.0,1008.88,25.1,100.0,3046.67,2.24,0.0,1008.77,25.0,100.0,2492.5,1.63,0.0,1008.86,25.1,100.0,2645.83,1.92
2024,5,7,6,10,0.0,1008.9,25.33,100.0,5232.83,8.45,0.0,1009.0,25.7,100.0,6456.67,12.74,0.0,1008.84,25.1,100.0,3353.33,2.82,0.0,1008.88,25.25,100.0,5515.42,9.09
2024,5,7,6,20,0.0,1009.16,26.6,100.0,8107.62,19.59,0.0,1009.22,27.0,100.0,9138.33,23.59,0.0,1009.09,26.2,100.0,6797.5,13.65,0.0,1009.15,26.6,100.0,8229.17,20.47
2024,5,7,6,30,0.0,1009.24,28.1,100.0,9879.09,33.83,0.0,1009.3,29.1,100.0,10429.17,49.99,0.0,1009.16,27.2,100.0,9403.33,24.19,0.0,1009.26,28.1,100.0,9859.58,31.9
2024,5,7,6,40,0.0,1009.26,29.32,100.0,10510.19,28.22,0.0,1009.34,29.5,100.0,11069.17,33.49,0.0,1009.21,29.2,100.0,9794.17,24.48,0.0,1009.25,29.3,100.0,10540.83,27.7
2024,5,7,6,50,0.0,1009.37,29.79,100.0,12171.0,47.02,0.0,1009.43,30.2,100.0,14164.17,91.26,0.0,1009.31,29.6,100.0,10502.5,26.5,0.0,1009.38,29.7,100.0,12242.5,42.47
2024,5,7,7,00,0.0,1009.47,30.6,100.0,14720.75,93.2,0.0,1009.53,31.2,100.0,18383.33,177.92,0.0,1009.44,30.3,100.0,12470.0,43.85,0.0,1009.46,30.5,100.0,13458.75,60.89
2024,5,7,7,10,0.0,1009.48,32.86,96.32,17463.92,99.99,0.0,1009.53,33.8,100.0,20808.33,161.92,0.0,1009.43,31.6,90.1,13596.67,62.02,0.0,1009.48,32.9,97.05,18577.92,95.78
2024,5,7,7,20,0.0,1009.54,34.91,83.46,23841.39,168.56,0.0,1009.6,36.0,88.4,30067.5,334.11,0.0,1009.5,34.0,76.6,20902.5,121.82,0.0,1009.53,34.8,84.1,23093.33,146.39
2024,5,7,7,30,0.0,1009.62,36.2,71.31,23814.63,157.11,0.0,1009.66,36.6,73.6,27679.17,210.45,0.0,1009.58,36.0,68.5,22367.5,135.65,0.0,1009.62,36.2,71.4,23329.17,153.41
2024,5,7,7,40,0.0,1009.59,37.13,64.96,33180.91,320.1,0.0,1009.64,37.8,67.3,46561.66,586.96,0.0,1009.55,36.7,63.2,21920.0,114.87,0.0,1009.58,37.2,64.85,31184.16,276.97
2024,5,7,7,50,0.0,1009.59,40.32,56.03,47072.01,571.66,0.0,1009.62,42.0,61.9,49383.51,620.04,0.0,1009.55,38.3,51.0,44557.11,495.27,0.0,1009.6,40.5,55.45,46658.56,569.93
2024,5,7,8,00,0.0,1009.58,42.75,47.42,53092.08,685.53,0.0,1009.62,43.4,49.5,57163.98,771.72,0.0,1009.55,42.2,45.1,47583.05,571.86,0.0,1009.58,42.7,47.25,54384.22,711.39
2024,5,7,8,10,0.0,1009.51,43.84,43.69,56209.84,756.72,0.0,1009.59,44.3,44.9,62132.34,906.05,0.0,1009.44,43.3,42.5,42794.37,436.64,0.0,1009.5,43.85,43.6,59180.08,818.1
2024,5,7,8,20,0.0,1009.58,42.94,43.44,56583.41,772.74,0.0,1009.63,43.6,44.1,65478.12,1011.47,0.0,1009.53,42.6,42.8,43836.56,427.68,0.0,1009.58,42.8,43.45,58031.88,816.06
2024,5,7,8,30,0.0,1009.65,40.71,45.68,20366.34,97.31,0.0,1009.75,42.5,48.7,26111.67,150.8,0.0,1009.59,38.7,43.4,16172.5,63.45,0.0,1009.64,40.85,45.4,20549.16,94.88
2024,5,7,8,40,0.0,1009.64,36.79,52.66,16840.42,73.68,0.0,1009.68,38.3,55.6,18136.67,84.06,0.0,1009.6,35.6,49.3,15031.67,59.29,0.0,1009.64,36.65,52.8,17350.0,76.57
2024,5,7,8,50,0.0,1009.65,34.67,59.39,20047.75,111.01,0.0,1009.68,35.4,62.3,26542.5,183.98,0.0,1009.6,34.1,56.1,16240.83,72.26,0.0,1009.66,34.6,59.4,19589.58,104.76
2024,5,7,9,00,0.0,1009.6,34.84,61.92,46980.18,572.99,0.0,1009.68,36.1,63.0,67977.58,1108.21,0.0,1009.48,34.2,59.2,29460.83,226.37,0.0,1009.63,34.65,62.45,45967.66,486.41
2024,5,7,9,10,0.0,1009.54,36.77,55.16,59691.65,821.9,0.0,1009.59,37.1,58.4,75166.88,1327.6,0.0,1009.44,36.6,54.0,47818.44,509.16,0.0,1009.54,36.7,54.55,56830.66,739.19
2024,5,7,9,20,0.0,1009.6,37.75,52.33,68399.84,1080.95,0.0,1009.74,38.5,54.4,85216.8,1549.17,0.0,1009.53,36.8,50.7,52607.11,636.75,0.0,1009.58,37.8,52.2,67820.35,1070.93
2024,5,7,9,30,0.0,1009.6,38.04,50.11,49803.38,600.88,0.0,1009.7,38.8,51.0,65082.81,1003.29,0.0,1009.55,37.6,49.0,44508.59,481.32,0.0,1009.58,37.8,50.1,47746.56,547.01
2024,5,7,9,40,0.0,1009.52,37.03,51.75,50445.11,605.62,0.0,1009.63,37.6,52.5,60630.15,860.98,0.0,1009.41,36.6,50.8,43473.59,450.5,0.0,1009.52,36.9,51.85,48778.87,555.31
2024,5,7,9,50,0.0,1009.4,38.39,49.11,78735.29,1337.24,0.0,1009.45,39.5,52.2,93191.33,1690.26,0.0,1009.29,37.0,47.0,47990.94,509.76,0.0,1009.4,38.55,49.1,86532.11,1550.82
2024,5,7,10,00,0.0,1009.26,39.15,47.82,91291.49,1642.39,0.0,1009.31,40.0,48.2,96068.13,1705.97,0.0,1009.19,38.6,47.3,79743.52,1422.77,0.0,1009.26,39.15,48.0,92077.26,1683.3
2024,5,7,10,10,0.0,1009.3,40.53,45.67,59916.2,867.9,0.0,1009.38,40.9,46.4,87231.09,1653.72,0.0,1009.23,40.0,45.3,43701.8,437.04,0.0,1009.29,40.6,45.5,60100.07,846.79
2024,5,7,10,20,0.0,1009.28,39.32,46.9,63441.72,889.24,0.0,1009.36,39.8,47.7,98190.23,1759.96,0.0,1009.17,38.6,46.4,49494.92,548.62,0.0,1009.27,39.35,46.95,54661.83,645.21
2024,5,7,10,30,0.0,1009.26,37.22,50.79,52215.93,652.65,0.0,1009.34,38.2,52.6,76112.03,1364.74,0.0,1009.17,36.5,48.5,43360.39,437.6,0.0,1009.28,37.25,51.05,48571.32,537.57
2024,5,7,10,40,0.0,1009.38,35.84,54.4,36433.52,325.84,0.0,1009.45,36.8,55.9,38818.33,368.96,0.0,1009.3,35.0,52.5,32106.67,251.71,0.0,1009.39,35.6,55.4,37050.83,336.86
2024,5,7,10,50,0.0,1009.38,34.93,57.16,44400.64,517.59,0.0,1009.42,35.3,58.1,68313.59,1166.08,0.0,1009.33,34.6,54.8,34355.83,311.3,0.0,1009.37,34.9,57.65,40365.0,397.9
2024,5,7,11,00,0.0,1009.42,34.43,58.68,33739.16,303.78,0.0,1009.49,35.2,61.8,38144.16,376.09,0.0,1009.36,33.7,56.4,27366.67,210.61,0.0,1009.42,34.45,57.85,34616.25,314.02
2024,5,7,11,10,0.0,1009.4,33.92,61.33,32257.0,281.36,0.0,1009.52,34.1,61.9,38875.83,377.95,0.0,1009.3,33.8,60.5,27440.0,212.24,0.0,1009.41,33.9,61.35,31690.0,274.86
2024,5,7,11,20,0.0,1009.18,34.62,59.08,53979.3,707.83,0.0,1009.24,35.1,60.3,64389.21,976.29,0.0,1009.13,34.2,57.8,42042.5,432.63,0.0,1009.18,34.5,59.2,56416.48,756.66
2024,5,7,11,30,0.0,1009.25,35.58,56.06,62170.07,912.26,0.0,1009.36,36.0,57.2,68987.42,1094.92,0.0,1009.12,35.1,54.6,53401.32,704.39,0.0,1009.24,35.6,55.95,61645.38,879.71
2024,5,7,11,40,0.0,1009.4,35.51,55.4,45563.5,539.67,0.0,1009.46,35.9,56.3,54849.61,743.12,0.0,1009.3,35.1,54.7,38729.16,390.26,0.0,1009.41,35.5,55.15,42222.07,463.58
2024,5,7,11,50,0.0,1009.32,36.27,53.84,41606.05,466.42,0.0,1009.48,37.0,55.2,56754.29,785.03,0.0,1009.22,35.6,51.7,31351.67,268.66,0.0,1009.3,36.2,54.2,40504.26,433.32
2024,5,7,12,00,0.0,1009.27,36.18,51.79,42414.69,447.11,0.0,1009.35,36.9,52.7,53510.93,649.04,0.0,1009.22,35.7,50.8,32972.5,279.23,0.0,1009.26,36.05,51.7,41992.92,434.72
2024,5,7,12,10,0.0,1009.21,36.77,50.77,63516.11,904.38,0.0,1009.31,37.1,52.5,102082.26,1794.52,0.0,1009.1,36.1,48.9,47257.81,514.29,0.0,1009.21,36.95,50.95,62574.38,895.99
2024,5,7,12,20,0.0,1009.12,36.87,48.73,54533.31,752.94,0.0,1009.25,37.1,49.1,86347.03,1574.72,0.0,1008.99,36.7,48.3,38586.09,381.11,0.0,1009.12,36.9,48.75,49319.76,586.19
2024,5,7,12,30,0.0,1008.93,36.76,49.29,41180.22,497.74,0.0,1009.01,36.9,50.0,89081.88,1658.75,0.0,1008.86,36.7,48.9,21200.0,119.83,0.0,1008.94,36.75,49.2,34910.18,317.92
2024,5,7,12,40,0.0,1008.93,35.44,52.2,15357.58,66.28,0.0,1008.98,36.6,56.1,20664.17,112.81,0.0,1008.86,33.7,49.8,12570.83,44.42,0.0,1008.94,35.6,51.6,14106.66,55.03
2024,5,7,12,50,0.0,1008.88,32.24,62.01,11139.25,38.85,0.0,1008.93,33.3,65.1,13288.33,52.64,0.0,1008.81,31.6,58.4,10030.0,31.54,0.0,1008.87,32.1,62.3,10682.5,35.78
2024,5,7,13,00,0.0,1008.77,31.03,68.49,11216.75,36.55,0.0,1008.89,31.5,70.6,12227.5,41.42,0.0,1008.66,30.7,65.7,10165.83,32.34,0.0,1008.77,30.95,68.65,11382.5,37.26
2024,5,7,13,10,0.0,1008.67,30.47,71.78,13481.3,49.26,0.0,1008.79,30.7,72.2,14982.5,58.46,0.0,1008.58,30.3,70.9,12313.33,42.41,0.0,1008.66,30.4,71.9,13023.33,47.12
2024,5,7,13,20,0.0,1008.61,30.95,71.66,13997.84,50.0,0.0,1008.67,31.0,71.8,15385.0,58.9,0.0,1008.56,30.7,71.5,12692.5,42.16,0.0,1008.6,31.0,71.7,13792.5,48.61
2024,5,7,13,30,0.0,1008.45,30.76,72.58,12695.0,40.36,0.0,1008.52,30.9,73.6,14122.5,48.11,0.0,1008.4,30.6,71.7,10690.83,29.29,0.0,1008.44,30.75,72.55,13300.0,43.28
2024,5,7,13,40,0.0,1008.37,30.19,75.69,8505.92,19.65,0.0,1008.41,30.5,78.0,10592.5,28.97,0.0,1008.32,29.8,73.8,6775.0,12.81,0.0,1008.37,30.2,75.55,8019.58,17.38
2024,5,7,13,50,0.0,1008.4,29.28,80.61,6960.5,13.46,0.0,1008.44,29.7,82.5,9800.0,24.06,0.0,1008.33,28.9,78.5,4458.33,5.36,0.0,1008.41,29.25,80.7,6845.0,12.4
2024,5,7,14,00,0.0,1008.37,28.44,85.3,3805.5,3.98,0.0,1008.44,28.8,87.2,4202.5,4.91,0.0,1008.3,28.2,83.2,3505.83,3.3,0.0,1008.38,28.4,85.4,3735.83,3.9
2024,5,7,14,10,0.0,1008.32,28.04,89.0,3553.33,3.44,0.0,1008.43,28.1,90.4,3788.33,4.02,0.0,1008.21,28.0,87.9,3455.0,3.2,0.0,1008.33,28.0,89.0,3519.16,3.32
2024,5,7,14,20,0.0,1008.15,27.82,92.48,4497.08,5.47,0.0,1008.19,28.0,94.7,5240.83,7.12,0.0,1008.09,27.7,90.7,3906.67,4.41,0.0,1008.16,27.8,92.5,4489.17,5.4
2024,5,7,14,30,0.0,1008.1,27.13,98.33,6276.42,10.44,0.0,1008.18,27.6,100.0,6735.0,11.33,0.0,1008.03,26.7,95.0,5655.83,8.73,0.0,1008.09,27.1,99.0,6270.0,10.64
2024,5,7,14,40,0.0,1008.06,26.82,100.0,5414.17,7.22,0.0,1008.12,27.0,100.0,6514.17,10.6,0.0,1008.02,26.7,100.0,4669.17,5.34,0.0,1008.05,26.8,100.0,5213.34,6.6
2024,5,7,14,50,0.0,1008.03,27.38,100.0,10320.5,27.91,0.0,1008.08,27.7,100.0,13789.17,46.41,0.0,1007.95,27.1,100.0,5616.67,7.9,0.0,1008.04,27.4,100.0,11136.67,30.25
2024,5,7,15,00,0.0,1007.98,27.78,99.76,13538.0,46.95,0.0,1008.07,27.9,100.0,17706.67,75.87,0.0,1007.92,27.7,99.2,10750.83,30.0,0.0,1007.98,27.8,99.9,12624.58,41.08
2024,5,7,15,10,0.0,1008.01,27.78,100.0,10254.25,27.22,0.0,1008.07,27.9,100.0,16478.33,65.36,0.0,1007.92,27.6,100.0,7015.0,12.38,0.0,1008.02,27.85,100.0,9545.83,21.85
2024,5,7,15,20,0.0,1007.89,27.69,100.0,7509.67,14.23,0.0,1008.03,27.9,100.0,9015.83,18.95,0.0,1007.79,27.5,100.0,5197.5,7.61,0.0,1007.89,27.65,100.0,7628.34,14.34
2024,5,7,15,30,0.0,1007.8,27.92,99.77,5941.3,9.33,0.0,1007.84,28.0,100.0,6942.5,12.71,0.0,1007.75,27.8,99.3,5020.83,6.43,0.0,1007.81,27.9,99.9,6088.33,9.22
2024,5,7,15,40,0.0,1007.79,26.67,100.0,6559.75,12.42,0.0,1007.83,27.7,100.0,8346.67,18.61,0.0,1007.74,26.0,100.0,5598.33,9.34,0.0,1007.79,26.5,100.0,6489.58,12.06
2024,5,7,15,50,0.0,1007.73,25.77,100.0,6274.92,11.51,0.0,1007.76,25.9,100.0,7636.67,15.96,0.0,1007.7,25.7,100.0,4684.17,7.4,0.0,1007.72,25.8,100.0,6488.34,11.75
2024,5,7,16,00,0.0,1007.7,25.9,100.0,5151.67,7.45,0.0,1007.77,26.2,100.0,6555.83,10.85,0.0,1007.62,25.7,100.0,4214.17,5.41,0.0,1007.7,25.85,100.0,4835.0,6.63
2024,5,7,16,10,0.0,1007.78,26.47,100.0,4942.17,7.17,0.0,1007.87,26.7,100.0,6130.83,10.04,0.0,1007.68,26.2,100.0,4014.17,4.91,0.0,1007.78,26.5,100.0,4781.25,6.86
2024,5,7,16,20,0.0,1007.82,26.89,100.0,8112.75,19.15,0.0,1007.91,27.1,100.0,11032.5,31.54,0.0,1007.76,26.7,100.0,5224.17,8.18,0.0,1007.82,26.9,100.0,7508.33,16.09
2024,5,7,16,30,0.0,1007.82,27.46,100.0,10043.67,26.86,0.0,1007.86,27.7,100.0,10849.17,30.95,0.0,1007.77,27.2,100.0,9160.0,22.45,0.0,1007.83,27.45,100.0,10150.83,27.52
2024,5,7,16,40,0.0,1007.88,27.86,100.0,7322.08,15.01,0.0,1007.99,27.9,100.0,9557.5,23.5,0.0,1007.8,27.7,100.0,4731.67,6.5,0.0,1007.86,27.9,100.0,7675.0,15.98
2024,5,7,16,50,0.0,1008.02,27.61,100.0,3938.67,4.55,0.0,1008.16,27.7,100.0,4845.83,6.74,0.0,1007.95,27.4,100.0,3205.83,3.08,0.0,1008.0,27.6,100.0,3669.58,3.87
2024,5,7,17,00,0.0,1008.24,27.26,100.0,2997.59,2.66,0.0,1008.3,27.4,100.0,3441.67,3.3,0.0,1008.16,27.2,100.0,2614.17,2.15,0.0,1008.22,27.2,100.0,2922.5,2.5
2024,5,7,17,10,0.0,1008.23,27.11,100.0,2975.92,2.64,0.0,1008.26,27.2,100.0,3120.0,2.99,0.0,1008.16,27.0,100.0,2855.83,2.5,0.0,1008.25,27.1,100.0,2949.58,2.58
2024,5,7,17,20,0.0,1008.21,26.99,100.0,2444.83,1.86,0.0,1008.3,27.0,100.0,2789.17,2.43,0.0,1008.14,26.9,100.0,2003.33,1.32,0.0,1008.2,27.0,100.0,2455.84,1.86
2024,5,7,17,30,0.0,1008.3,26.85,100.0,1781.67,1.11,0.0,1008.34,26.9,100.0,1951.67,1.39,0.0,1008.23,26.8,100.0,1625.0,0.9,0.0,1008.29,26.85,100.0,1781.66,1.09
2024,5,7,17,40,0.0,1008.4,26.77,100.0,1904.25,1.5,0.0,1008.44,26.8,100.0,2141.67,1.9,0.0,1008.32,26.7,100.0,1760.0,1.17,0.0,1008.4,26.8,100.0,1866.25,1.38
2024,5,7,17,50,0.0,1008.53,26.79,100.0,1246.08,0.75,0.0,1008.62,26.8,100.0,1790.83,1.37,0.0,1008.39,26.7,100.0,795.0,0.3,0.0,1008.54,26.8,100.0,1181.66,0.66
